text,label,label_text,index
I think the ending could have been a lot better!,1,counterfactual,2848
"A truly disturbing book (parts of which read like a loony conspiracy theory, except that it is quite clearly true, and explains many things we have experienced, both as citizens and as market participants.",0,not-counterfactual,2742
I wish it were more faster and less dialogue in the girl's head.,1,counterfactual,1099
I Use it Three hours a day and I haven't had to change the battery yet ....it's been approx 2 weeks,0,not-counterfactual,2237
The sound quality is excellent and the rubber stops cancel outside noise without being uncomfortable; which for example lets me actually hear my music while cutting the grass without having to turn it up to 11.,0,not-counterfactual,3122
I was so happy to find a set a 10-count set in the brown color.,0,not-counterfactual,3930
"Cost of custom framing was more than $250 at 50% off, and took 5 weeks instead of the estimated 2 weeks due to difficulty working with the fabric.",0,not-counterfactual,319
"What a perfect book I can not wait to the second part , Hope time passes quickly...",0,not-counterfactual,2507
Boy was I happy I kept up with it.,0,not-counterfactual,2392
"At first it took me a moment to get into it, it was been read by the author and not the characters.",0,not-counterfactual,4538
I got what I wanted and I'm over satisfied.,0,not-counterfactual,521
I won't go into detail bc I don't want to spoil it but that part was really hard to read and I disagreed with what happened to him in principle.,0,not-counterfactual,2490
The Philips unit however doesn't let me go high enough to do this in all cases.,0,not-counterfactual,1539
I needed a tall and it is long enough that when I'm in my wheelchair it doesn't hike up leaving my lower back hang out.,0,not-counterfactual,4196
The sash doesnt come nicely tied like on the photo.,0,not-counterfactual,1804
I ordered a small as I am a size four and it fit perfectaly so I would have to say if you are any larger than a size six get a medium.,0,not-counterfactual,2605
"Can do without their labels on the outside, but this is a minor issue.",0,not-counterfactual,2743
A good clean plot with easy to like characters.,0,not-counterfactual,1627
These sheets are so thin you can almost see through the flat sheet.,0,not-counterfactual,794
Infact loved the smaller lampshades that came with the two of the big ones I ordered.,0,not-counterfactual,3089
They are snug-fitting without being too constricting and a good length too.,0,not-counterfactual,4382
"The only advantage I could see for the Cricut, is the ability to make stuff without a PC.",0,not-counterfactual,2901
"In the end, I still use the V-Moda M-100 when I need to use closed headphones, but whenever possible I use the better Fidelio X2, which has outstanding sound.",0,not-counterfactual,410
I wish I would have LOVED this one but I didn't.,1,counterfactual,4575
But don't tell then your measuring your waist or they may want to know.,0,not-counterfactual,1206
"A little concerned that the color is fading quicker than the standard, but still a good cost effective option.",0,not-counterfactual,542
We have used this great gadget for about two months and we have not had any scratches on our CD's.,0,not-counterfactual,21
A great story about taking a chance and finding what was missing.,0,not-counterfactual,4226
This is my third pair.... first pair ( my husband got the cord caught in the vacuum cleaner) the second pair went to my 7 year old grandson and my third pair is right here on my desk...great sound and very comfortable.,0,not-counterfactual,1443
It doesnt lay right ...like in the pictures...the bottom is so wide i could fit two people in it.,0,not-counterfactual,3353
"The great story with lots of action and suspense that also happens to neatly outline the necessary changes that will most likely happen as humanity changes from a myth-loving, magic-believing, god-fearing species to one where we take reality at face value.",0,not-counterfactual,829
Likely will take it apart this weekend and place a small tack weld on the coupling so the shelf doesn't break apart and dump $1000 worth of equipment on the floor.,0,not-counterfactual,1131
My ears would be sore after an hour or so.,0,not-counterfactual,2983
"the dress is absolutely PERFECT, it fits perfectly and is even more gorgeus than on the photo.",0,not-counterfactual,3024
He wears Dickie jeans and pants all of the time as he knows when he orders a pair it will fit.,0,not-counterfactual,2183
I purchased this free standing towel rack as I have none in my guest bathroom thoroughly expecting I would purchase a better one in the future.,0,not-counterfactual,2421
Its wireless range almost reaches across my entire house.,0,not-counterfactual,4606
"Dress color was exactly as pictured(we bought the green one), it fit as expected but doesn't have any support at the top.",0,not-counterfactual,2575
i enjoy this money clip a lot... its simple and it goes well with any outfit... you will have to bend it a little if you go from carrying a lot of cash to a few bills...,0,not-counterfactual,3131
I also like how the hardware is black but not painted black so I won't be dealing with chipping paint on metal.,0,not-counterfactual,1287
"While the premise is interesting, the characters are shallow.",0,not-counterfactual,3263
Overall I am pleased with this product - especially about the confidence it gives me that I am wearing material that was not engineered with harmful chemicals that could be absorbed through my skin.,0,not-counterfactual,270
"Yeah, I know it says ear PAD, not PADS, but I considered for THAT price they would be sold in pairs.",0,not-counterfactual,1830
A lot of missing punctuation and sometimes confusing person dialogue.,0,not-counterfactual,1558
"No surprises here, what you see is what you get.",0,not-counterfactual,1500
I really enjoyed this book and was glad that we got more story after where toxic left.. the only thing I wish we would have had a epiloge in this book to know what happened with Nathan and Logan.. but I also feel maybe you could do a 3rd book in both their POV's on what is next for them!,1,counterfactual,4976
Without a doubt that is the best $9.00 I have ever spent.,0,not-counterfactual,1955
"With that being said, these feel like swimwear.",0,not-counterfactual,3393
"We currently have it controlling a JVC home theater receiver, Dell LCD HDTV, DirecTV HDDVR, very old Panasonic VCR, and Impact Acoustics Fiber Optic Digital Audio Switch (that I was forced to buy non-Amazon since they don't sell a powered unit), and Playstation 3 (sets up all non-ps3 equip for games and movies)blu-ray, RCA lyra music streamer, and Sirius satellite radio.",0,not-counterfactual,910
