Consider yourself in the position of an active learning component to help a human annotator. You have to choose the instances that the annotator has to label. You are given a set of instances of a dataset. You can only choose 32 instances. Please think step by step about what you would do to select the instances to label. After this provide the list of instances that you would label, separated by a comma. For example, if you would label the instances 1, 4, 5 then the output should be: 1, 4, 5 The following instances are given to you (seperated with "\n ##### \n"): 

 ##### 
0. robust  [ID: 60608]
 ##### 
3165. more relevant than 9 1/2 weeks  [ID: 29630]
 ##### 
3166. of healthy eccentric inspiration and ambition  [ID: 40925]
 ##### 
3167. 'd probably turn it off  [ID: 49694]
 ##### 
3168. is a whole lot of nada  [ID: 34991]
 ##### 
3169. 's never been better in this colorful bio-pic of a mexican icon  [ID: 66025]
 ##### 
3170. the fantastic and  [ID: 40701]
 ##### 
3171. wild  [ID: 61472]
 ##### 
3172. if it 's unnerving suspense you 're after -- you 'll find it with ring , an indisputably spooky film ; with a screenplay to die for .  [ID: 43092]
 ##### 
3173. the bad sound , the lack of climax and , worst of all  [ID: 32592]
 ##### 
3174. chicken barely give a thought to the folks who prepare and deliver it  [ID: 63976]
 ##### 
3175. a headline-fresh thriller set among orthodox jews on the west bank , joseph cedar 's time of favor manages not only to find a compelling dramatic means of addressing a complex situation  [ID: 58896]
 ##### 
3176. obscenely bad  [ID: 620]
 ##### 
3177. topless and roll in the mud than a worthwhile glimpse of independent-community guiding lights  [ID: 66672]
 ##### 
3178. a deeply humanistic artist who , in spite of all that he 's witnessed , remains surprisingly idealistic  [ID: 59708]
 ##### 
3179. a moving and weighty depiction of one family  [ID: 22303]
 ##### 
3180. is one of this year 's very best pictures  [ID: 25489]
 ##### 
3181. is nearly incoherent  [ID: 46207]
 ##### 
3182. was so endlessly , grotesquely  [ID: 12004]
 ##### 
3183. love sweetly  [ID: 31467]
 ##### 
3184. of small town regret , love , duty and friendship  [ID: 26057]
 ##### 
3185. hilarious place to visit  [ID: 4691]
 ##### 
3186. becomes a part of its fun  [ID: 17453]
 ##### 
3187. are easy to swallow thanks to remarkable performances by ferrera and ontiveros  [ID: 47266]
 ##### 
3188. it deserved all the hearts it won -- and wins still , 20 years later .  [ID: 40098]
 ##### 
3189. well-behaved film  [ID: 3831]
 ##### 
3190. proficiently enough to trounce its overly comfortable trappings  [ID: 36931]
 ##### 
3191. may also be the best sex comedy about environmental pollution ever made .  [ID: 62261]
 ##### 
3192. pushed to their most virtuous limits ,  [ID: 18659]
 ##### 
3193. imbued with strong themes of familial ties and spirituality that are powerful and moving without stooping to base melodrama  [ID: 43942]
 ##### 
3194. makes a great impression  [ID: 51231]
 ##### 
3195. as he creates  [ID: 47377]
 ##### 
3196. if frailty will turn bill paxton into an a-list director  [ID: 38390]
 ##### 
3197. that are powerful and moving without stooping to base melodrama  [ID: 4723]
 ##### 
3198. too simple  [ID: 57699]
 ##### 
3199. an historical episode that , in the simple telling , proves simultaneously harrowing and uplifting  [ID: 61813]
 ##### 
3200. a tendency to slip into hokum  [ID: 17439]
 ##### 
3201. another classic  [ID: 43604]
 ##### 
3202. technically  [ID: 4162]
 ##### 
3203. bad alternative music  [ID: 9625]
 ##### 
3204. most of the movie is so deadly dull that watching the proverbial paint dry would be a welcome improvement .  [ID: 33888]
 ##### 
3205. scarily funny  [ID: 63063]
 ##### 
3206. his pleas  [ID: 9570]
 ##### 
3207. contrived and exploitative for the art houses and too cynical , small and decadent for the malls .  [ID: 43978]
 ##### 
3208. the story simply putters along looking for astute observations and coming up blank .  [ID: 46791]
 ##### 
3209. steal your heart away  [ID: 52754]
 ##### 
3210. save oleander 's uninspired story  [ID: 59337]
 ##### 
3211. throw each other out windows  [ID: 45227]
 ##### 
3212. just a collection of this and that -- whatever fills time -- with no unified whole .  [ID: 39130]
 ##### 
3213. zero thrills , too many flashbacks and a choppy ending make for a bad film .  [ID: 11309]
 ##### 
3214. the great films about movie love  [ID: 54262]
 ##### 
3215. a sexy , surprising romance  [ID: 12581]
 ##### 
3216. by a strong and unforced supporting cast  [ID: 62529]
 ##### 
3217. anybody who enjoys quirky , fun , popcorn movies with a touch of silliness and a little  [ID: 1867]
 ##### 
3218. a fascinating case study of flower-power liberation --  [ID: 51318]
 ##### 
3219. astonishingly vivid  [ID: 62051]
 ##### 
3220. skillfully  [ID: 50390]
 ##### 
3221. this seductive tease  [ID: 50009]
 ##### 
3222. what is otherwise a sumptuous work of b-movie imagination  [ID: 41405]
 ##### 
3223. an indispensable peek at the art and the agony of making people laugh .  [ID: 37318]
 ##### 
3224. that the film makes the viewer feel like the movie 's various victimized audience members after a while , but it also happens to be the movie 's most admirable quality  [ID: 5124]
 ##### 
3225. is kind of special  [ID: 45009]
 ##### 
3226. as saccharine as it is disposable .  [ID: 8038]
 ##### 
3227. a first-class road movie that proves you  [ID: 15196]
 ##### 
3228. a dull , dumb and derivative horror film .  [ID: 16379]
 ##### 
3229. summer season  [ID: 36199]
 ##### 
3230. a plethora of engaging diatribes on the meaning of ` home  [ID: 32205]
 ##### 
3231. it 's a testament to the film 's considerable charm that it succeeds in entertaining , despite playing out like a feature-length sitcom replete with stereotypical familial quandaries .  [ID: 516]
 ##### 
3232. finds amusing juxtapositions that justify his exercise .  [ID: 67292]
 ##### 
3233. rarely have received such a sophisticated and unsentimental treatment on the big screen as they do in this marvelous film .  [ID: 31046]
 ##### 
3234. is something rare and riveting : a wild ride that relies on more than special effects  [ID: 65421]
 ##### 
3235. to please audiences who like movies that demand four hankies  [ID: 1407]
 ##### 
3236. like quirky , odd movies and/or the ironic  [ID: 61113]
 ##### 
3237. unmemorable  [ID: 19844]
 ##### 
3238. shafer 's feature does n't offer much in terms of plot or acting .  [ID: 53753]
 ##### 
3239. a finely written  [ID: 53965]
 ##### 
3240. tough pill to swallow  [ID: 63982]
 ##### 
3241. called best bad film you thought was going to be really awful but  [ID: 43093]
 ##### 
3242. it achieves some kind of goofy grandeur  [ID: 35526]
 ##### 
3243. confined  [ID: 22886]
 ##### 
3244. a coming-of-age story and cautionary parable  [ID: 30969]
 ##### 
3245. a terrible adaptation  [ID: 31574]
 ##### 
3246. simultaneously heart-breaking and very funny  [ID: 63621]
 ##### 
3247. should be required viewing for civics classes and would-be public servants alike  [ID: 15790]
 ##### 
3248. suffers because it does n't have enough vices to merit its 103-minute length  [ID: 8542]
 ##### 
3249. be oblivious to the existence of this film  [ID: 39904]
 ##### 
3250. the cinematic equivalent of a big , tender hug  [ID: 33628]
 ##### 
3251. at least he provides a strong itch to explore more .  [ID: 19215]
 ##### 
3252. it does give exposure to some talented performers  [ID: 23190]
 ##### 
3253. the tries-so-hard-to-be-cool `` clockstoppers  [ID: 29724]
 ##### 
3254. amours  [ID: 56274]
 ##### 
3255. entertainingly presented  [ID: 7808]
 ##### 
3256. , but he appears miserable throughout as he swaggers through his scenes .  [ID: 49995]
 ##### 
3257. bizarre developments  [ID: 35454]
 ##### 
3258. is that there is nothing in it to engage children emotionally  [ID: 25134]
 ##### 
3259. the national lampoon film franchise ,  [ID: 10028]
 ##### 
3260. that it does n't even qualify as a spoof of such  [ID: 37142]
 ##### 
3261. seem self-consciously poetic and  [ID: 1655]
 ##### 
3262. deeply biased , and wholly designed to make you feel guilty about ignoring what the filmmakers clearly believe  [ID: 40560]
 ##### 
3263. the slack complacency  [ID: 35794]
 ##### 
3264. ... deliver a riveting and surprisingly romantic ride .  [ID: 37203]
 ##### 
3265. a funny yet dark  [ID: 35027]
 ##### 
3266. clean  [ID: 40975]
 ##### 
3267. many moviegoers  [ID: 42501]
 ##### 
3268. the film 's messages of tolerance and diversity are n't particularly original , but one ca n't help but be drawn in by the sympathetic characters .  [ID: 41178]
 ##### 
3269. k-19 will not go down in the annals of cinema as one of the great submarine stories ,  [ID: 36563]
 ##### 
3270. even life on an aircraft carrier --  [ID: 54879]
 ##### 
3271. funny and well-contructed black comedy  [ID: 22651]
 ##### 
3272. might want to take a reality check before you pay the full ticket price to see `` simone , '' and consider a dvd rental instead  [ID: 17015]
 ##### 
3273. stunning film  [ID: 37057]
 ##### 
3274. carry the film with their charisma  [ID: 28824]
 ##### 
3275. a sweet , laugh-a-minute crowd pleaser  [ID: 12073]
 ##### 
3276. diverting and modest  [ID: 10470]
 ##### 
3277. a winning and wildly fascinating work  [ID: 7898]
 ##### 
3278. raw urban humor  [ID: 4456]
 ##### 
3279. , earnest and -- sadly -- dull  [ID: 51700]
 ##### 
3280. lethargic  [ID: 52502]
 ##### 
3281. , flawed humanity  [ID: 24373]
 ##### 
3282. it 's a long way from orwell 's dark , intelligent warning cry ( 1984 ) to the empty stud knockabout of equilibrium ,  [ID: 61865]
 ##### 
3283. a good , hard yank  [ID: 7919]
 ##### 
3284. an interesting controversy  [ID: 46124]
 ##### 
3285. is actually dying a slow death , if the poor quality of pokemon 4 ever is any indication .  [ID: 2826]
 ##### 
3286. the emphasis on the latter leaves blue crush waterlogged  [ID: 65800]
 ##### 
3287. a rumor of angels does n't just slip -- it avalanches into forced fuzziness  [ID: 24241]
 ##### 
3288. with such life-embracing spirit  [ID: 52019]
 ##### 
3289. is one of world cinema 's most wondrously gifted artists  [ID: 61705]
 ##### 
3290. swiftly  [ID: 7320]
 ##### 
3291. visually engrossing  [ID: 44867]
 ##### 
3292. uplifter .  [ID: 57341]
 ##### 
3293. with bracing intelligence and a vision both painterly and literary  [ID: 63524]
 ##### 
3294. to see a chinese film depict a homosexual relationship in a mature and frank fashion  [ID: 31975]
 ##### 
3295. has some unnecessary parts and is kinda wrong in places  [ID: 33271]
 ##### 
3296. a quaint , romanticized rendering  [ID: 3558]
 ##### 
3297. suck up  [ID: 56958]
 ##### 
3298. disaster flick  [ID: 60218]
 ##### 
3299. `` home movie '' is a sweet treasure and something well worth your time .  [ID: 12855]
 ##### 
3300. any art-house moviegoer  [ID: 48986]
 ##### 
3301. forget  [ID: 8538]
 ##### 
3302. an incredibly irritating comedy  [ID: 47529]
 ##### 
3303. give blade fans another look at wesley snipes ' iconic hero doing battle with dozens of bad guys -- at once  [ID: 33153]
 ##### 
3304. ponderous and  [ID: 16244]
 ##### 
3305. an affable but undernourished romantic comedy that fails to match the freshness of the actress-producer and writer  [ID: 39113]
 ##### 
3306. flops  [ID: 38974]
 ##### 
3307. i 'm not a fan of the phrase ` life affirming ' because it usually means ` schmaltzy , '  [ID: 32317]
 ##### 
3308. remarkable and novel  [ID: 43991]
 ##### 
3309. is that it has none of the pushiness and decibel volume of most contemporary comedies .  [ID: 55177]
 ##### 
3310. vastly improved germanic version  [ID: 27323]
 ##### 
3311. an empty shell  [ID: 8133]
 ##### 
3312. stress ` dumb . '  [ID: 31769]
 ##### 
3313. really goes downhill .  [ID: 48983]
 ##### 
3314. should avoid this like the dreaded king brown snake  [ID: 44141]
 ##### 
3315. ransacks its archives for a quick-buck sequel  [ID: 5310]
 ##### 
3316. one of the more glaring signs of this movie 's servitude to its superstar  [ID: 13086]
 ##### 
3317. a clever exercise  [ID: 35074]
 ##### 
3318. simpler , leaner  [ID: 3101]
 ##### 
3319. tits  [ID: 22043]
 ##### 
3320. a bland animated sequel that  [ID: 63820]
 ##### 
3321. made it all work  [ID: 9639]
 ##### 
3322. seen it all before  [ID: 17894]
 ##### 
3323. such master screenwriting comes courtesy of john pogue , the yale grad who previously gave us `` the skulls '' and last year 's `` rollerball .  [ID: 65349]
 ##### 
3324. graceful dual narrative  [ID: 31396]
 ##### 
3325. the histrionic muse still eludes madonna and , playing a charmless witch  [ID: 55107]
 ##### 
3326. makes me say the obvious : abandon all hope of a good movie ye who enter here  [ID: 54174]
 ##### 
3327. been made with an enormous amount of affection  [ID: 42149]
 ##### 
3328. piles layer upon layer of action man cliché atop wooden dialogue and a shifting tone that falls far short of the peculiarly moral amorality of ( woo 's ) best work  [ID: 7994]
 ##### 
3329. their most virtuous limits  [ID: 55515]
 ##### 
3330. relaxed in its perfect quiet pace and proud in its message  [ID: 43460]
 ##### 
3331. the kid 's ) just too bratty for sympathy  [ID: 31703]
 ##### 
3332. story which fails to rise above its disgusting source material .  [ID: 59567]
 ##### 
3333. merchant ivory productions  [ID: 31040]
 ##### 
3334. looks like an episode of the tv show blind date , only less technically proficient and without the pop-up comments  [ID: 58038]
 ##### 
3335. is terrific as rachel  [ID: 392]
 ##### 
3336. as the way adam sandler 's new movie rapes  [ID: 47236]
 ##### 
3337. amounts of beautiful movement and inside information  [ID: 26978]
 ##### 
3338. pleasing the crowds  [ID: 5727]
 ##### 
3339. it 's all arty and jazzy  [ID: 29839]
 ##### 
3340. can sound so dull  [ID: 14658]
 ##### 
3341. the hard-to-predict and absolutely essential chemistry between the down-to-earth bullock and the nonchalant grant  [ID: 37400]
 ##### 
3342. relatively dry material  [ID: 58205]
 ##### 
3343. is pushed into the margins by predictable plotting and tiresome histrionics .  [ID: 44187]
 ##### 
3344. show-stoppingly hilarious , but  [ID: 8020]
 ##### 
3345. a mess as its director 's diabolical debut , mad cows  [ID: 57871]
 ##### 
3346. is the gabbiest giant-screen movie ever , bogging down in a barrage of hype  [ID: 63522]
 ##### 
3347. spielberg flair  [ID: 60045]
 ##### 
3348. petty thievery  [ID: 13461]
 ##### 
3349. is little else to recommend `` never again  [ID: 11979]
 ##### 
3350. the near-fatal mistake of being what the english call ` too clever by half  [ID: 4495]
 ##### 
3351. founders on its own preciousness -- and squanders its beautiful women .  [ID: 28346]
 ##### 
3352. neither as scary-funny as tremors  [ID: 43927]
 ##### 
3353. the fact that it is n't very good  [ID: 29664]
 ##### 
3354. reek of a script  [ID: 1356]
